CT	1993	1	230.46
CT	1993	2	231.08
CT	1993	3	231.11
CT	1993	4	231.64
CT	1994	1	229.74
CT	1994	2	224.55
CT	1994	3	221.68
CT	1994	4	218.87
CT	1995	1	217.73
CT	1995	2	220.50
CT	1995	3	225.85
CT	1995	4	226.13
CT	1996	1	229.16
CT	1996	2	226.10
CT	1996	3	223.07
CT	1996	4	224.39
CT	1997	1	225.53
CT	1997	2	226.71
CT	1997	3	229.38
CT	1997	4	231.57
CT	1998	1	237.08
CT	1998	2	237.20
CT	1998	3	240.76
CT	1998	4	243.94
CT	1999	1	247.18
CT	1999	2	250.25
CT	1999	3	255.02
CT	1999	4	258.13
CT	2000	1	263.08
CT	2000	2	270.14
CT	2000	3	276.03
CT	2000	4	279.75
CT	2001	1	286.71
CT	2001	2	292.82
CT	2001	3	300.05
CT	2001	4	305.29
CT	2002	1	311.78
CT	2002	2	320.69
CT	2002	3	329.45
CT	2002	4	336.38
CT	2003	1	340.62
CT	2003	2	346.26
CT	2003	3	354.44
CT	2003	4	367.37
CT	2004	1	373.73
CT	2004	2	385.85
CT	2004	3	405.47
CT	2004	4	413.29
CT	2005	1	423.98
CT	2005	2	438.24
CT	2005	3	450.11
CT	2005	4	459.23
CT	2006	1	465.41
CT	2006	2	467.53
CT	2006	3	467.99
CT	2006	4	470.61
CT	2007	1	474.06
CT	2007	2	470.16
CT	2007	3	466.40
CT	2007	4	465.70
CT	2008	1	465.37
CT	2008	2	454.42
CT	2008	3	440.41
CT	2008	4	436.96
CT	2009	1	440.67
CT	2009	2	426.30
CT	2009	3	415.19
CT	2009	4	414.01
CT	2010	1	409.23
CT	2010	2	404.71
CT	2010	3	409.48
CT	2010	4	409.90
CT	2011	1	399.52
CT	2011	2	392.43
CT	2011	3	393.64
CT	2011	4	396.84
CT	2012	1	390.16
CT	2012	2	386.61
CT	2012	3	387.53
CT	2012	4	388.75
CT	2013	1	386.90
CT	2013	2	385.40
CT	2013	3	386.11
CT	2013	4	383.75
CT	2014	1	382.90
CT	2014	2	385.93
CT	2014	3	389.52
CT	2014	4	390.26
CT	2015	1	394.46
CT	2015	2	395.61
